text,intent,tags
bạn ơi mình nhờ tư vấn size cân nặng cho bé ở đâu,handoff,O O O O O O O O O O O O O
cái quần phía dưới có màu khác k bạn ơi?,request_more#color,O B-inform#object_type O O O O O O O O
áo khoác này bao nhiêu tiền shop ơi?,request#price,B-inform#object_type I-inform#object_type B-inform#mention O O O O O
bộ này có màu khác ko em,request_more#color,B-inform#object_type B-inform#mention O O O O O
cod loại áo vest nào cho bé trai 7 tuổi ko bạn,ask_if_sells,O O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender B-inform#age I-inform#age O O
c hỏi mẫu này mí,inform,O O B-inform#mention I-inform#mention O
e muốn mua quần áo dự halowen cho bé trai ạ,request#product,O O O B-inform#object_type B-inform#object_type O B-inform#season O B-inform#gender I-inform#gender O
shop có áo cao cổ cho bé trai k ah,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
vâng lát c qua nha,agree,O O O O O
shop có quần gió màu đen cho bé 7y ko ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O B-inform#age O O
vậy mua áo dài thì có đc khuyến mại j ko ạ,request#promotion,O O B-inform#object_type I-inform#object_type O O O O O O O O
sp này có dc mua 1 tặng 1 ko shop?,handoff,B-inform#mention I-inform#mention O O O O O O O O
bạn 22kg mặc size nào b,ask_if_fit,O B-inform#weight O O O O
ok lấy 3sp đó,order_request,O O B-inform#mention I-inform#mention
có trương trình km j k b,request#promotion,O O O O O O O
có size bé 8 tuổi m25 nặng 25kg,ask_if_sells#size,O O O B-inform#age I-inform#age B-inform#height O B-inform#weight
bên mình có cửa hàng nào bên long biên k,request_shop_address,O O O O O O O B-inform#location I-inform#location O
vậy chị đặt 1 bộ size 10 cho bé nhé,order_request,O O O O B-inform#object_type O O O O O
cao 1m40 - nặng 38kg,inform,O B-inform#height O O B-inform#weight
ng hay chatbot,ask_is_bot,O O O
cho mình hỏi bộ này giá bao nhiêu shop ơi?,request#price,O O O B-inform#object_type B-inform#mention O O O O O
2mau này cho be 7tuoi 35ky còn không shop,ask_availability,B-inform#mention I-inform#mention O O B-inform#age B-inform#weight O O O
shop ơi shop có áo này cho bạn 1m15 nặng 18kg ko,ask_if_sells,O O O O B-inform#object_type B-inform#mention O O B-inform#height O B-inform#weight O
set nay con cho be 18 thang ko ah,ask_availability,B-inform#object_type B-inform#mention O O O B-inform#age I-inform#age O O
cho ship k,ask_about_ship,O O O
tư vấn giúp e phí nhượng quyền thương hiệu bên mình a,handoff,O O O O O O O O O O O O
có quần bò đi học chất mềm co dãn ko e,ask_if_sells,O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O
cho mik xin địa chỉ cửa hàng,request_shop_address,O O O O O O O
chị muốn đổi đầm hồng sang đầm này,handoff,O O O B-inform#object_type B-inform#color O B-inform#object_type B-inform#mention
thôi cho mình lấy bộ này size 7 boy bạn nhé,order_request,O O O O B-inform#object_type B-inform#mention O O B-inform#gender O O
cho mình hỏi cửa hàng bên mình ở linh đàm chuyển đi đâu nhỉ,request_shop_address,O O O O O O O O B-inform#location I-inform#location O O O O
shop ơi e muốn đặt mua online đc k ạ,ask_if_sells#online,O O O O O O O O O O
cho mình xin mẫu áo phông bé trai 7 tuổi,request#product,O O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#age I-inform#age
check giúp mình nhé!,handoff,O O O O
cảm ơn c đã tư vấn nhiệt tình ak,thank,O O O O O O O O O
ad check với cửa hàng giúp e chưa ạ,handoff,O O O O O O O O O
nặng 22kg,inform,O B-inform#weight
set này có sz 36kg k shop,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#weight O O
b có chân váy bồng trắng nào rời k ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type O B-inform#color O O O O
bộ này còn cho bé 33kg 11tuổi k ạ,ask_availability,B-inform#object_type B-inform#mention O O O B-inform#weight B-inform#height O O
mình muốn mua online được không ?,ask_if_sells#online,O O O O O O O
cao117,inform,B-inform#height
có đồ bé gái 2 tuổi ko ak\ngửi cho e xem ít mẫu với ak,request#product,O O B-inform#gender I-inform#gender B-inform#age I-inform#age O O O O O O O O O
e ơi cho c đặt hàng mấy mẫu này với cho c đặt bé gái 5 tuổi 21kg bé trai 2 tuổi 13kg,order_request,O O O O O O O B-inform#mention I-inform#mention O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight
mẫu này còn k shop. bé 23 kg,ask_availability,B-inform#mention I-inform#mention O O O O B-inform#weight I-inform#weight
k ship trực tiếp ah e,ask_about_ship,O O O O O O
cho mình hỏi shop.còn size mẫu này cho bé 12kg và 21kg ko,ask_availability#size,O O O O O B-inform#mention I-inform#mention O O B-inform#weight O B-inform#weight O
đang khuyến mại mua 1 tặng 1 à shop,request#promotion,O O O O O O O O O
có quần dài cho trẻ lớp 4 ko a,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O
b ơi m có quần yếm cho bé gái ko ạ,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
size 5 có vừa ko e,ask_if_fit,O O O O O O
chân váy chất vải gì vậy e?,request#material,B-inform#object_type I-inform#object_type O O O O O
áo này có sale ko ạ,request#promotion,B-inform#object_type B-inform#mention O O O O
"bộ đồ shop có mẫu nào cho bé 5,6 t ko ạ",ask_if_sells,B-inform#object_type O O O O O O O B-inform#age I-inform#age O O
alo b ơiii,greet,O O O
váy này có size 140 k bạn?,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O O
40kg,inform,B-inform#weight
báo giá m các áo sau,request#price,O O O O B-inform#object_type O
hi ship,greet,O O
vậy à.thế lấy cho mình loại ngưòi lớn nhé,order_request,O O O O O O O O O
có size 23kg k e,ask_if_sells#size,O O B-inform#weight O O
cho chị lấy hai cái này,order_request,O O O O B-inform#mention I-inform#mention
alo p,greet,O O
bé cao 1m2 nặng 32kg,inform,O O B-inform#height O B-inform#weight
"bộ con gái cho bé nặng 27kg , cao 113cm",inform,B-inform#object_type B-inform#gender I-inform#gender O O O B-inform#weight O O B-inform#height
các mẫu này có shopee k b,handoff,O B-inform#mention I-inform#mention O O O O
90cm 14kg,inform,B-inform#height B-inform#weight
b ơi áo này có size cho bé 12kg ko ạ,ask_if_sells#size,O O B-inform#object_type B-inform#mention O O O O B-inform#weight O O
và giá cả set là bn ạ?,request#price,O O O B-inform#object_type O O O
địa chỉ chị,request_shop_address,O O O
cho m hỏi shop sóc sơn có giảm k a,request#promotion,O O O O B-inform#location I-inform#location O O O O
check hộ mình cơ sở hà đông còn k,handoff,O O O O O B-inform#location I-inform#location O O
có bộ pumpkin ko,ask_if_sells,O B-inform#object_type I-inform#object_type O
bé 9 tuổi 28kg,inform,O B-inform#age I-inform#age B-inform#weight
bên mình có mua online ship đc k e?,ask_if_sells#online,O O O O O O O O O
shop sử dụng chatbot à,ask_is_bot,O O O O O
còn được sale ko bạn?,request#promotion,O O O O O
shop ơi,greet,O O
cho xem mẫu với ah,request#product,O O O O O
cho mình xin địa chỉ cửa hàng ơ khu vực ba đình,request_shop_address,O O O O O O O O O O B-inform#location I-inform#location
có mua online đc ko bạn,ask_if_sells#online,O O O O O O
váy có size cho bé cao m3 m4,ask_if_sells#size,B-inform#object_type O O O O O B-inform#height B-inform#height
còn bán online khẩu trang nữa ko shop ơi?,ask_if_sells#online,O O O B-inform#object_type I-inform#object_type O O O O
bên em có ship ko?,ask_about_ship,O O O O O
bên b có quần bò bé gái 10y k,ask_if_sells,O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#age O
chất vải j vậy shop,request#material,O O O O O
cho mình đặt size của bé trai,order_request,O O O O O B-inform#gender I-inform#gender
12 tháng có bộ liền nào ko,ask_if_sells,B-inform#age I-inform#age O B-inform#object_type O O O
m lấy màu hồng,order_request,O O B-inform#color I-inform#color
bộ có size cho bạn 12kg và 1m16 không chị?,ask_if_sells#size,B-inform#object_type O O O O B-inform#weight O B-inform#height O O
m xin giá ạ,request#price,O O O O
bộ này có sale k shop,request#promotion,B-inform#object_type B-inform#mention O O O O
cho m xin giá 2 bộ này,request#price,O O O O O B-inform#object_type B-inform#mention
phí ship bao nhieu shop,ask_about_ship,O O O O O
shop kiểm tra giúp e bộ này ở cơ sở nào còn size 36m với ạ,handoff,O O O O O B-inform#object_type B-inform#mention O O O O O O B-inform#age O O
mẫu này có màu khác nữa ko,request_more#color,B-inform#mention I-inform#mention O O O O O
cso trần đăng ninh còn k e,ask_availability,O B-inform#location I-inform#location I-inform#location O O O
cho mình hỏi shop còn mẫu này cho bé 7 tuổi 27kg k ?,ask_availability,O O O O O B-inform#mention I-inform#mention O O B-inform#age I-inform#age B-inform#weight O O
liệu bạn 8y đội 7y có vừa ko,ask_if_fit,O O B-inform#age O B-inform#age O O O
có màu đen hoặc tím than k ạ,ask_if_sells,O B-ask_if_sells#color I-ask_if_sells#color O B-ask_if_sells#color I-ask_if_sells#color O O
bên e có mẫu áo cotton dài tay cho cháu 8 tuổi 57 kg ko,ask_if_sells,O O O O B-inform#location B-inform#location O O O O B-inform#age I-inform#age B-inform#weight I-inform#weight O
b ơi áo này còn k ah,ask_availability,O O B-inform#object_type B-inform#mention O O O
cửa hàng shop ở thái nguyên ở đâu ạ??,request_shop_address,O O O O B-inform#location I-inform#location O O O
cho chị xem mẫu đồng phục đi học cho bé trai với shop,request#product,O O O O B-inform#object_type I-inform#object_type O O O B-inform#gender I-inform#gender O O
c gửi cho e mẫu áo phông đang dc đồng giá ko ah?,handoff,O O O O O B-inform#object_type I-inform#object_type O O O O O O
cho c mấy địa chỉ,request_shop_address,O O O O O
mẫu này còn ko shoo,ask_availability,B-inform#mention I-inform#mention O O O
uh e gửi chị xem với,request#product,O O O O O O
bên k có sẵn khẩu trang kháng khuẩn vải k nhỉ,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O O B-inform#material O O
có bộ cộc tay cho bé 10t ko e,ask_if_sells,O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#age O O
vậy b ship tới địa chỉ chỗ em mình ở hà nội đc k?,handoff,O O O O O O O O O O B-inform#location I-inform#location O O
có bộ nào cho bé 25kg bạn gửi cho m,request#product,O B-inform#object_type O O O B-inform#weight O O O O
shop còn bộ này k shop ơi,ask_availability,O O B-inform#object_type B-inform#mention O O O
bên mình còn khẩu trang vải k ạ,ask_availability,O O O B-inform#object_type I-inform#object_type B-inform#material O O
khoảng 20kg cao hơn 1m10,inform,O B-inform#weight O O B-inform#height
còn váy tutu rời này không shop,ask_availability,O B-inform#object_type I-inform#object_type O B-inform#mention O O
các bạn bán online ko?,ask_if_sells#online,O O O O O
cửa hàng ở khâm thiên còn ko e,ask_availability,O O O B-inform#location I-inform#location O O O
thanks c nhé,thank,O O O
set này có sale o shop,request#promotion,B-inform#object_type B-inform#mention O O O O
bên mình có nhận ship đồ k bạn?,ask_about_ship,O O O O O O O O
hai bộ này mình có sẵn k ạ,ask_availability,O B-inform#object_type B-inform#mention O O O O O
dạ,agree,O
"con ao dai nay sz 13 can,94cm\nk b",ask_availability#size,O B-inform#object_type I-inform#object_type O O B-inform#weight B-inform#height O
"35kg cao 1,3m mặc size nào em",ask_if_fit,B-inform#weight O B-inform#height O O O O
bé nhà mình cao 1m05 nặng 17kg,inform,O O O O B-inform#height O B-inform#weight
bé nhà mình 14 month,inform,O O O B-inform#age I-inform#age
shop ơi báo giá mình 2 sản phẩm này với,request#price,O O O O O O B-inform#mention I-inform#mention I-inform#mention O
cho mình lấy cái này size 8 ơr 9 nhé,order_request,O O O B-inform#mention I-inform#mention O O O O O
có mua online đc ko em?,ask_if_sells#online,O O O O O O
áo bé gái có size cho bé cao 1m50 nặng 45kg không ah?,ask_if_sells#size,B-inform#object_type B-inform#gender I-inform#gender O O O O O B-inform#height O B-inform#weight O O
có áp dụng mua online không shop,ask_if_sells#online,O O O O O O O
còn mẫu giữ nhiệt nào cho bé gái nữa k ạ,handoff,O O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender O O O
gửi cho mình xin các mẫu của bé trai 12 tuổi nhé,request#product,O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O
bao nhiêu tiền?,request#price,O O O
giá bộ này bn luon ak,request#price,O B-inform#object_type B-inform#mention O O O
láng vẫn còn phải k em,ask_availability,B-inform#location O O O O O
shop có mẫu chân váy cho bạn 30kg ko,ask_if_sells,O O O B-inform#object_type I-inform#object_type O O B-inform#weight O
đỡ mất công đổi,handoff,O O O O
bộ nayd c,inform,B-inform#object_type B-inform#mention O
e lấy size chuẩn rồi ship c nhé,order_request,O O O O O O O O
ở linh đàm k còn hả em?,ask_availability,O B-inform#location I-inform#location O O O O
shop còn áo này sz 5t ko ạ,ask_availability#size,O O B-inform#object_type B-inform#mention O B-inform#age O O
mình lấy bộ này nhé shop,order_request,O O B-inform#object_type B-inform#mention O O
bé nhà chị cao 110cm,inform,O O O O B-inform#height
shop có quần bò dài hoặc quần vải dài cho bé trai đi học k? lớp 2 ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender O O O O O O
shop ơi có bán online k vậy,ask_if_sells#online,O O O O O O O
ng hay chatbot vậy shop,ask_is_bot,O O O O O
shop cho tớ hỏi địa chỉ shop ở thanh hóa là bn vậy,request_shop_address,O O O O O O O O B-inform#location I-inform#location O O O
size 3-4 tuổi nhé,inform,O B-inform#age I-inform#age O
mẫu này có sz12.13 tuổi không e,ask_if_sells,B-inform#mention I-inform#mention O O O O O
yếm này còn size cho bé 31kg 9 tuổi ko e,ask_availability#size,B-inform#object_type B-inform#mention O O O O B-inform#weight B-inform#age I-inform#age O O
m check còn cửa hàng ở royal còn,request_shop_address,O O O O O O B-inform#location O
check giúp m size 2 - 3t cửa hàng nào còn hàng ạ? size 5t cửa hàng nào còn hàng ạ?,handoff,O O O O B-inform#age I-inform#age I-inform#age O O O O O O O B-inform#age O O O O O O
có sz cho bé 13kg k ạ,ask_if_sells#size,O O O O B-inform#weight O O
có những size nào thế shop ơi,handoff,O O O O O O O
shop có đồ cho bé dưới 12 tháng ko ạ ?,ask_if_sells,O O O O O O B-inform#age I-inform#age O O O
