text,intent,tags
có size cho bé 8 tuổi ko shop?,ask_if_sells#size,O O O O B-inform#mention I-inform#mention O O
b có check đc 2 mẫu áo dài nhung đỏ còn ko,ask_availability,O O O O O O B-inform#object_type I-inform#object_type B-inform#material B-inform#color O O
sop oi vay nay co size 14kg k a,ask_if_sells#size,O O B-inform#object_type B-inform#mention O O B-inform#weight O O
váy k386 nif con k ah,ask_availability,B-inform#object_type O O O O O
dạ cao khoảng m35 nặng 25kg ạ,inform,O O O B-inform#height O B-inform#weight O
hình như có màu khác phải ko nhỉ,request_more#color,O O O O O O O O
mình có ao thun cổ lọ cho bé gái 9 tuổi ko a,ask_if_sells,O O B-inform#object_type I-inform#object_type O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O O
shop có bán áo sơ mi ko,ask_if_sells,O O O B-inform#object_type I-inform#object_type I-inform#object_type O
e check cho c còn hàng k?,ask_availability,O O O O O O O
đc c ơi,agree,O O O
các mẫu quần và áo thì 17kg có vừa k e?,ask_if_fit,O O B-inform#object_type O B-inform#object_type O B-inform#weight O O O O
có sz bé 26kg ko,ask_if_sells#size,O O O B-inform#weight O
shop ơi đổi hộ mình nha shop,handoff,O O O O O O O
co phai bot ko,ask_is_bot,O O O O
shop còn màu nào k ạ,request#color,O O O O O O
cửa hàng em ở đâu,request_shop_address,O O O O O
mình xem trên web k hiện địa chỉ,handoff,O O O O O O O O
có mẫu nào cho gái lớn cao 1m50 nặng 35 kg không ạ?,ask_if_sells,O O O O B-inform#gender O O B-inform#height O B-inform#weight I-inform#weight O O
alo e ơiii,greet,O O O
cám ơn sh mk đặt rồi nha,thank,O O O O O O O
áo còn màu khác k b,request_more#color,B-inform#object_type O O O O O
shop có áo khoắc ấm bé trai 5t gửi mình xem nhe,request#product,O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O O O O
hàng mới chứ shop,handoff,O O O O
"c vừa ghé cửa hàng mua cách đây 2 hôm, ko đc sale tiếc quá",handoff,O O O O O O O O O O O O O O O
shop mở cửa lại chưa b,handoff,O O O O O O
áo này có cho bé 6 tuổi 21kg ko vậy,ask_if_sells,B-inform#object_type B-inform#mention O O O B-inform#age I-inform#age B-inform#weight O O
cả sét 79k àh sop,request#price,O B-inform#object_type B-inform#weight O O
shop ơi sao mình không vào được web xem đồ của bên mình,handoff,O O O O O O O O O O O O O
mình muốn đặt bộ này số 3,order_request,O O O B-inform#object_type B-inform#mention O O
tầm gần 1m,inform,O O B-inform#height
"bộ này có sz cho bé 7,8t k shop",ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#age O O
vậy bạn cho mình đặt bộ váy hồng in mèo đuôi cá + váy dệt kim hở vai nhé,order_request,O O O O O B-inform#object_type B-inform#object_type B-inform#color O O O O O B-inform#object_type O B-inform#material O B-inform#material O
sale mẫu này còn bn?,request#price,O B-inform#mention I-inform#mention O O
bên em ko ship à?,ask_about_ship,O O O O O
cho m cin giá ạ,request#price,O O O O O
cho mình xin địa chỉ cụ thể ở trần đăng ninh nhé,request_shop_address,O O O O O O O O B-inform#location I-inform#location I-inform#location O
cho mình hỏi hiện tại cửa hàng mình có chương trình ưu đãi nào cho khách mua hàng trực tiếp tại cửa hàng k ạ,request#promotion,O O O O O O O O O O O O O O O O O O O O O O O O O
cho mình xin địa chỉ hệ thống cửa hàng nhà bạn với ạ,request_shop_address,O O O O O O O O O O O O O
chất liệu thế nào shop,request#material,O O O O O
bộ này bé gái lớp 5 có vừa không nhỉ,ask_if_fit,B-inform#object_type B-inform#mention B-inform#gender I-inform#gender O O O O O O
địa chỉ cửa hàng ở đâu vậy?,request_shop_address,O O O O O O O
bot a,ask_is_bot,O O
áo có size 30kg o ạ,ask_if_sells#size,B-inform#object_type O O B-inform#weight O O
o lac trung con hang k b,ask_availability,O B-inform#location I-inform#location O O O O
áo này cu nha chi vừa ko,ask_if_fit,B-inform#object_type B-inform#mention O O O O O
bên bạn còn váy này size 18-24m ko,ask_availability#size,O O O B-inform#object_type B-inform#mention O B-inform#age O
bộ này có sz 36kg ko b,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#weight O O
bộ xương này bnhiu bạn,request#price,B-inform#object_type I-inform#object_type B-inform#mention O O
cảm ơn shop heno,thank,O O O O
ở hàng da còn ko,ask_availability,O B-inform#location I-inform#location O O
set nè bn b,request#price,B-inform#object_type B-inform#mention O O
bé cao 115 cm nặng 19kg,inform,O O B-inform#height I-inform#height O B-inform#weight
váy chất cotton hay vải hả b?,request#material,B-inform#object_type O B-inform#material O B-inform#material O O
cho mình xin mẫu và giá 1 số áo dài nam cho bé 8 tuổi,request#product,O O O O O O O O B-inform#object_type I-inform#object_type B-inform#gender O O B-inform#age I-inform#age
vậy e lấy 3 cái này,order_request,O O O O B-inform#mention I-inform#mention
có mua online đc ko ạ,ask_if_sells#online,O O O O O O
0943278666 sn28 ngõ 88 ngách 61 giáp nhị thịnh liệt thank shop nhé,handoff,O O O O O O O O O O O O O
hien tai co chương trinh hỗ trợ gi ko shop,request#promotion,O O O O O O O O O O
"chiều cao 115; 19kg có vừa ko bạn,",ask_if_fit,O O B-inform#height B-inform#weight O O O O
mình xin giá 2 bộ nhé,request#price,O O O O B-inform#object_type O
con k e,ask_availability,O O O
bé khoảng 24 kg 7 t cao 120cm,inform,O O B-inform#weight I-inform#weight B-inform#age I-inform#age O B-inform#height
nặng 14kg,inform,O B-inform#weight
hay chỉ có mỗi màu này ah,request_more#color,O O O O O O O
váy bán bao nhiêu shop,request#price,B-inform#object_type O O O O
áo có ấm ko ạ,handoff,B-inform#object_type O O O O
màu hồng còn k ạ,ask_availability,B-ask_availability#color I-ask_availability#color O O O
đợt này ko có ct khuyến mại gì e nhỉ,request#promotion,O O O O O O O O O O
shop cho xem mẫu bé 45 cân với ạ,request#product,O O O O O B-inform#weight I-inform#weight O O
bên tô hiệu hà đông có áo đồng phục cho bé k ạ,ask_if_sells,O O O B-inform#location I-inform#location O B-inform#object_type I-inform#object_type I-inform#object_type O O O O
mẫu này có bé 3 tuổi ko shop?,ask_if_sells,B-inform#mention I-inform#mention O O B-inform#age I-inform#age O O
đặt hàng trên shopee bị hết hàng ấy,handoff,O O O O O O O O
bé 2t 12kg 92cm,inform,O B-inform#age B-inform#weight B-inform#height
bên mình có ship ko ạ?,ask_about_ship,O O O O O O
em cam on,thank,O O O
srt này bên mình còn ko ạ,ask_availability,O B-inform#mention O O O O O
nhân viên hay chatbot vậy,ask_is_bot,O O O O O
co sai tầm 4 tuổi 16kg ko ah,ask_if_sells#size,O O O B-inform#age I-inform#age B-inform#weight O O
ởờ linh đàm địa chỉ ở đâu bạn ơi,request_shop_address,O B-inform#location I-inform#location O O O O O O
mẫu này sale 50% ha shop,request#promotion,B-inform#mention I-inform#mention O O O O
váy này có cho bé 3t ko?,ask_if_sells,B-inform#object_type B-inform#mention O O O B-inform#age O
size 8 là mấy tuổi bạn 7 tuổi nặng 22kg,ask_availability#size,O O O O O O B-inform#age I-inform#age O B-inform#weight
"1,06 kg b",inform,B-inform#weight I-inform#weight O
áo này còn k ak,ask_availability,B-inform#object_type B-inform#mention O O O
khoảng 1m35 25kg ạ,inform,O B-inform#height B-inform#weight O
nặng 35kg vừa ko?,ask_if_fit,O B-inform#weight O O
"bé nhà chị 22 tháng, 12.5kg vừa size nào e",ask_if_fit,O O O B-inform#age I-inform#age B-inform#weight O O O O
bên bạn còn áo vest đỏ cho bé trai ko,ask_availability,O O O B-inform#object_type I-inform#object_type B-inform#color O B-inform#gender I-inform#gender O
địa chỉ ở đâu mình đến shop,request_shop_address,O O O O O O O
bé cao 96 cm nặng 16kg,inform,O O B-inform#height I-inform#height O B-inform#weight
"bé trai 23kg , cao 1m1",inform,B-inform#gender I-inform#gender B-inform#weight O O B-inform#height
và mẫu k349nis-dk3catra còn k ah,ask_availability,O O O O O O
có phải ng ko,ask_is_bot,O O O O
bé nhà c 10 tuổi rồi,inform,O O O B-inform#age I-inform#age O
chị thanh toán chuyển khoản em ship nhanh giúp c dc ko,handoff,O O O O O O O O O O O O
giá quần culottes này bao nhiêu shop nhỉ,request#price,O B-inform#object_type I-inform#object_type B-inform#mention O O O O
có đặt hàng online đc ko e,ask_if_sells#online,O O O O O O O
áo này vải gì ạ,request#material,B-inform#object_type B-inform#mention O O O
áo dài có những màu nào đấy,request#color,B-inform#object_type I-inform#object_type O O O O O
bên mình có shop nào khu vực hà đông ko?,request_shop_address,O O O O O O O B-inform#location I-inform#location O
áo còn ko,ask_availability,B-inform#object_type O O
cơ sở đông anh chuyển địa điểm hả shop,request_shop_address,O O B-inform#location I-inform#location O O O O O
còn ko e,ask_availability,O O O
bộ này còn size 8t ko b,ask_availability#size,O B-inform#mention O O B-inform#age O O
mình lấy 3 váy này sz 9,order_request,O O O B-inform#object_type B-inform#mention O O
chị đặt 2 cái này nhé,order_request,O O O B-inform#mention I-inform#mention O
có màu khác nữa không e.chị muốn mua 2 cái,request_more#color,O O O O O O O O O O
con mh 35kg,inform,O O B-inform#weight
em còn áo đồng phục và váy này ko,ask_availability,O O B-inform#object_type I-inform#object_type I-inform#object_type O B-inform#object_type B-inform#mention O
mình gửi một số mã bạn check giúp minh được không? bé gái 5 tuổi,request#product,O O O O O O O O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age
mẫu này có cho bạn 40 kg k,handoff,B-inform#mention I-inform#mention O O O B-inform#weight I-inform#weight O
giá bn e?,request#price,O O O
hi shoo,greet,O O
e ship thành có cổ rồi,handoff,O O O O O O
e gửi ảnh chị xem,request#product,O O O O O
y hình ko em,handoff,O O O O
có sale k b ơi,request#promotion,O O O O O
"co mau quần yếm nào cho bé 6,7 tuoi ko b??",ask_if_sells,O O B-inform#object_type I-inform#object_type O O O B-inform#age I-inform#age O O
sz 6 có vừa k e?,ask_if_fit,O O O O O O
ship trước 5h chiều cho mình nhé,handoff,O O O O O O O
cảm ơn bạn nhiều,thank,O O O O
b k thấy hình mình gửi ạ,handoff,O O O O O O O
mẫu này có size bé 7 tuổi ko shop,ask_if_sells#size,B-inform#mention I-inform#mention O O O B-inform#age I-inform#age O O
cho mình xem mẫu các bộ bé trai 4 tuổi 13 kg với nhé,request#product,O O O O O B-inform#object_type B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight I-inform#weight O O
ok. bé nhà mình 1 bé lớp 1 16kg và một bé lớp 4 24kg mặc size nào dc áo,ask_if_fit,O O O O O O O O B-inform#weight O O O O O B-inform#weight O O O O B-inform#object_type
có những màu nào vậy shop,request#color,O O O O O O
áo trắng đồng phục còn k bạn?,ask_availability,B-inform#object_type B-inform#color O O O O O
váy này ko biết có cúc ở sau váy ko ah,handoff,B-inform#object_type B-inform#mention O O O O O O O O O
be gai nha e 14kg,inform,B-inform#gender I-inform#gender O O B-inform#weight
2 bộ này còn size lớn ko shop?,ask_availability#size,O B-inform#object_type B-inform#mention O O O O O
cho m xin giá váy? có size cho bé 30kg ko?,request#price,O O O O B-inform#object_type O O O O B-inform#weight O
từ 11/6 có chương trình mua 1 tặng 1 nghĩa là sao e,handoff,O O O O O O O O O O O O O
cho mình lấy thêm cái này size 12 tháng b nhé,order_request,O O O O B-inform#mention I-inform#mention O B-inform#age I-inform#age O O
bộ này có size 3t k sh,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#age O O
chất nhung hay chất nỉ ạ,request#material,O B-inform#material O O B-inform#material O
check giúp m còn ở cơ sở nào đc k a,ask_availability,O O O O O O O O O O O
có sz cho bé 2 tuổi 11kg ko ạ,ask_if_sells#size,O O O O B-inform#age I-inform#age B-inform#weight O O
tks e chi mua dc rồi,thank,O O O O O O
có thể gửi cho tôi một số mẫu cho bé nặng trên 32 kg được k,request#product,O O O O O O O O O O O O B-inform#weight I-inform#weight O O
ctrinh đảo yêu thương giờ còn k vậy,request#promotion,O O O O O O O O
m hỏi bộ cho bé gai 1.50m 40kg lớp 7,inform,O O O O B-inform#gender I-inform#gender B-inform#height B-inform#weight O O
size lớn nhất của bên mình là bao nhiêu kg,handoff,O O O O O O O O O O
có bán hàng online k e ơi?,ask_if_sells#online,O O O O O O O
váy này có màu khác ko,request_more#color,B-inform#object_type B-inform#mention O O O O
thank shop nhiug,thank,O O O
váy nàynày còn sz cho 31kg ko bạn,ask_availability#size,B-inform#mention B-inform#mention O O O B-inform#weight O O
"cho e hỏi shop láng còn mẫu này bé 3,5 tuổi k ạ",ask_availability,O O O O B-inform#location O B-inform#mention I-inform#mention O B-inform#age I-inform#age O O
bên e có ship hàng ko?,ask_about_ship,O O O O O O
bé nhà c 10 tuổi,inform,O O O B-inform#age I-inform#age
ở thanh hoá còn k ah,ask_availability,O B-inform#location I-inform#location O O O
mình mua online đc ko?,ask_if_sells#online,O O O O O
shop có mẫu chân váy cho bạn 30kg ko,ask_if_sells,O O O B-inform#object_type I-inform#object_type O O B-inform#weight O
sét này còn k shop,ask_availability,B-inform#object_type B-inform#mention O O O
cảm ơn shop. để mình qua cửa hàng ạ,thank,O O O O O O O O O
bé nhà mih 14kg,inform,O O O B-inform#weight
shop ơi ng hay bot thế ạ,ask_is_bot,O O O O O O O
sz 5 tuổi mười bảy ckg có k e,ask_if_sells#size,O B-inform#age I-inform#age B-inform#weight I-inform#weight I-inform#weight O O O
shop dùng chatbot ạ,ask_is_bot,O O O O
set nay còn sz cho be 5y 16kg ko a,ask_availability#size,B-inform#object_type B-inform#mention O O O O B-inform#age B-inform#weight O O
m đặt mua cho bé 1 váy nhưng bị chật,handoff,O O O O O O B-inform#object_type O O O
m xin giá áo bé trai mặc,request#price,O O O B-inform#object_type B-inform#gender I-inform#gender O
có màu khác k shop?,request_more#color,O O O O O
bạn nhà c 15kg. 100cm,inform,O O O B-inform#weight B-inform#height
chatbot,ask_is_bot,O
e còn sp này cả bộ cho bé 24kg ko e,ask_availability,O O B-inform#mention I-inform#mention O O O O B-inform#weight O O
bô nay bnh vậy,request#price,B-inform#object_type B-inform#mention O O
bé nhà mình 10kg có số nào vừa k 16 tháng,ask_if_fit,O O O B-inform#weight O O O O O B-inform#age I-inform#age
mình lấy xanh đậm bạn ạ,order_request,O O B-inform#color I-inform#color O O
bên mình ko hỗ trợ ship ạ,ask_about_ship,O O O O O O O
bạn ơi cho mình hỏi set nay bn tiền a bạn,request#price,O O O O O B-inform#object_type B-inform#mention O O O O
có size cho bé 2 tuổi rưỡi ko,ask_if_sells#size,O O O O B-inform#age I-inform#age O O
sale đến bjo vậy shop,request#promotion,O O O O O
bạn nhà c mặc size nào e nhỉ,ask_if_fit,O O O O O O O O
bot a shop oi,ask_is_bot,O O O O
quần dài cho bé 8t có nhưngx mẫu gì em,request#product,B-inform#object_type I-inform#object_type O O B-inform#age O O O O O
